domain,saas,pbn,checked,school,technology,reviews,news,entertainment,shop,lifestyle,stories,medical,construction,finance,education,store,food,legal,fashion,kitchen,travel,business,magazine,review,music,real estate,technologies,health,law,finances,university,tech
katabat.com,1.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
katana-sword.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
katana-sword.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
katana-sword.com.au,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
katana-sword.com.au,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
katana.store,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katana.store,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katebackdrop.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
katebackdrop.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
katebennisstudio.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katebennisstudio.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katefarrallcoaching.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katefarrallcoaching.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katehadfielddesigns.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katehadfielddesigns.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katehewko.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
katehewko.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
kateivyphotography.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kateivyphotography.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katekripke.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katekripke.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katelymannutrition.com,0.0,1.0,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
katelymannutrition.com,0.0,1.0,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
katemartino.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katemartino.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katemccarthyphotography.co.uk,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katemccarthyphotography.co.uk,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kateminimalist.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kateminimalist.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kateoatesdesign.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kateoatesdesign.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katershop.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katershop.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katescott.co,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
katescott.co,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
katesissons.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katesissons.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katevassgalerie.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katevassgalerie.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kathandkin.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
kathandkin.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
kathiebaptista.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kathiebaptista.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kathleenjasper.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kathleenjasper.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kathleenpost.com,0.0,4.0,True,,,,,,True,True,,,,,,,,,True,True,,,,,,,,,,,,
kathleenpost.com,0.0,4.0,True,,,,,,True,True,,,,,,,,,True,True,,,,,,,,,,,,
kathmandu.co.nz,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kathmandu.co.nz,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kathryngauci.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
kathryngauci.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
kathrynwhitephotography.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kathrynwhitephotography.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kathyschrock.net,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kathyschrock.net,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kathywashburn.net,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kathywashburn.net,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katiavlachos.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katiavlachos.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katiedonnellyphotography.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katiedonnellyphotography.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katiegustafson.co,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katiegustafson.co,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katiejdesignandevents.com.au,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katiejdesignandevents.com.au,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katiemblackburn.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
katiemblackburn.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
katierodante.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katierodante.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katierosebraugh.com,1.0,2.0,True,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,
katierosebraugh.com,1.0,2.0,True,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,
katieseaver.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katieseaver.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katiezaccardi.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katiezaccardi.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katipult.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katipult.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katmakes.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
katmakes.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
katoelectrical.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katoelectrical.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katrinacrouch.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
katrinacrouch.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
katrinaeileen.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katrinaeileen.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katrinawebb.com.au,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katrinawebb.com.au,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katypropertymanagement.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
katypropertymanagement.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
katzmelinger.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katzmelinger.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kauffmankitchens.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kauffmankitchens.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kauffmanstructures.com,0.0,2.0,True,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
kauffmanstructures.com,0.0,2.0,True,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
kavaken.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kavaken.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kavu.co.uk,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kavu.co.uk,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawanaflooring.com.au,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawanaflooring.com.au,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaweb.co.uk,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawkiko.co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawkiko.co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawsayretreat.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawsayretreat.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-twelve.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay-twelve.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay2.ca,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay2.ca,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kayandcoweekends.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kayandcoweekends.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaybeebio.com,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
kaybeebio.com,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
kaybuilders.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaybuilders.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kayfi.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kayfi.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kayla-hicks.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kayla-hicks.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaylalanielsen.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaylalanielsen.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaysflowerschool.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaysflowerschool.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kazecheese.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kazecheese.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kb.benchmarkemail.com,3.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kb.benchmarkemail.com,3.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kb.helium10.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kb.helium10.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kb.website.com,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kb.website.com,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbaglobal.com,0.0,1.0,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
kbaglobal.com,0.0,1.0,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
kbaudio.co.uk,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
kbaudio.co.uk,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
kbeautyworld.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbeautyworld.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbethos.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbethos.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbibenefits.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbibenefits.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbits.live,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbits.live,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbkhospitals.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbkhospitals.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbl.co.uk,0.0,1.0,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
kbl.co.uk,0.0,1.0,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
kbookpublishing.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbookpublishing.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kboshfood.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kboshfood.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kcblackowned.org,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kcblackowned.org,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kcengagedshow.com,0.0,1.0,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
kcengagedshow.com,0.0,1.0,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
kciabc.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kciabc.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kclanderson.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kclanderson.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kclostetter.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kclostetter.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kcmifm.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kcmifm.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kcra.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kcra.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kcresolve.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kcresolve.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kcsd96.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kcsd96.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kcsofas.co.uk,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kcsofas.co.uk,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kdatascience.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kdatascience.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kdconsultingenterprises.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kdconsultingenterprises.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kdem.smokewatcher.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kdem.smokewatcher.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kdenlive.org,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
kdenlive.org,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
kdholmeslpc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kdholmeslpc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kdl.kcl.ac.uk,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kdl.kcl.ac.uk,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kdp.amazon.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kdp.amazon.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kdpcommunity.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kdpcommunity.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kedar.nitty-witty.com,0.0,1.0,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
kedar.nitty-witty.com,0.0,1.0,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
kedarhealth.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kedarhealth.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keefelaw.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keefelaw.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keego.at,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keego.at,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keele.ac.uk,0.0,1.0,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
keele.ac.uk,0.0,1.0,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
keeler.co.uk,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keeler.co.uk,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keeleyrankin.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keeleyrankin.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keenechryslerdodgejeep.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keenechryslerdodgejeep.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keenepromotions.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keenepromotions.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keenz.us,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keenz.us,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepactive.com.au,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepactive.com.au,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepgo.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepgo.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepingbusy.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
keepingbusy.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
keepingintouchbc.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepingintouchbc.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepitsimplefinancial.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepitsimplefinancial.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepnetlabs.com,2.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
keepnetlabs.com,2.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
keepoala.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepoala.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepsakehouse.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepsakehouse.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepsakequilting.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
keepsakequilting.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
keepsecure.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepsecure.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keeptassiewild.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
keeptassiewild.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
keepthosefeetmoving.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepthosefeetmoving.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepwellkept.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepwellkept.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepyourheadup.ca,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keepyourheadup.ca,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keeros.in,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keeros.in,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keesaschreane.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keesaschreane.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keflaorganics.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keflaorganics.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keiji.dev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keiji.dev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keil.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keil.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keilorroadphysio.com.au,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keilorroadphysio.com.au,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keithkalfas.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keithkalfas.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keithpiersontoyota.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keithpiersontoyota.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keiwords.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kekao.co,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kekao.co,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keleven.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
keleven.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kellcom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kellcom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kelleherhvac.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kelleherhvac.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kellenhomes.com,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
kellenhomes.com,0.0,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
kellerfordhanford.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kellerfordhanford.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kellerinsurancebrokers.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
kellerinsurancebrokers.com,0.0,1.0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
kelleyconnect.com,3.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kelleyconnect.com,3.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kelleydrye.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kelleydrye.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kellycohomes.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kellycohomes.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kellycollinswellness.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
kellycollinswellness.com,0.0,1.0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
kellyepowers.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kellyepowers.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kellyirving.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kellyirving.com,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kellyjamieson.com,0.0,1.0,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
kellyjamieson.com,0.0,1.0,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
kellyocg.com,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kellyocg.com,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kellyservices.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kellyservices.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kelnorexdynamic.pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kelnorexdynamic.pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kelsey-seybold.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kelsey-seybold.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kelseyfoxbennettboyd.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kelseyfoxbennettboyd.com,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
